pair,timeframe,strategy,direction,entry_ts,exit_ts,entry,exit,qty,pnl,reason
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-24 21:30:00,2026-02-24 22:00:00,12.39595,12.46095,5.0,0.30014,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-25 05:35:00,2026-02-25 05:40:00,12.50823,12.46313,5.0,-0.25048,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-25 05:45:00,2026-02-25 06:05:00,12.46031,12.52531,5.0,0.30001,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-25 22:55:00,2026-02-25 23:00:00,13.18148,13.20508,5.0,0.0916,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-26 12:45:00,2026-02-26 13:10:00,13.11854,13.14976,5.0,0.12983,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-26 14:50:00,2026-02-26 14:55:00,13.02157,13.11238,5.0,0.42789,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-26 15:20:00,2026-02-26 15:30:00,12.97989,12.97928,5.0,-0.02903,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-27 00:20:00,2026-02-27 00:35:00,12.96738,12.96437,5.0,-0.04097,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-27 10:15:00,2026-02-27 10:20:00,12.92203,12.90454,5.0,-0.11326,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-27 16:50:00,2026-02-27 17:10:00,12.50871,12.51941,5.0,0.02845,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-27 21:55:00,2026-02-27 22:20:00,12.3899,12.40602,5.0,0.05582,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-27 22:35:00,2026-02-27 22:40:00,12.30923,12.37423,5.0,0.30032,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-28 06:20:00,2026-02-28 06:25:00,12.30271,12.2702,5.0,-0.18712,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-28 06:30:00,2026-02-28 06:35:00,12.23058,12.16145,5.0,-0.37002,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-28 06:40:00,2026-02-28 06:45:00,12.08081,12.08161,5.0,-0.02016,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-02-28 06:55:00,2026-02-28 07:20:00,12.00751,12.02851,5.0,0.08095,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 01:20:00,2026-03-01 01:30:00,12.54064,12.60671,5.0,0.30522,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 06:20:00,2026-03-01 06:30:00,12.68502,12.6836,5.0,-0.03245,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 08:55:00,2026-03-01 09:00:00,12.59874,12.58221,5.0,-0.10785,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 12:35:00,2026-03-01 12:45:00,12.55659,12.57765,5.0,0.08018,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 16:50:00,2026-03-01 17:10:00,12.51842,12.5023,5.0,-0.10562,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-01 20:15:00,2026-03-01 20:25:00,12.39788,12.38065,5.0,-0.11093,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-02 06:05:00,2026-03-02 06:15:00,12.40837,12.36698,5.0,-0.23172,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-02 06:20:00,2026-03-02 06:35:00,12.31512,12.30097,5.0,-0.09537,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-02 07:10:00,2026-03-02 07:15:00,12.15946,12.11926,5.0,-0.2253,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-02 23:35:00,2026-03-02 23:50:00,12.90502,12.88747,5.0,-0.11357,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-03 08:45:00,2026-03-03 08:50:00,12.68737,12.63737,5.0,-0.27532,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-03 08:55:00,2026-03-03 09:15:00,12.65187,12.64819,5.0,-0.04371,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-04 21:00:00,2026-03-04 21:30:00,14.2216,14.22057,5.0,-0.03357,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-04 22:55:00,2026-03-04 23:00:00,14.13968,14.12446,5.0,-0.10436,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-04 23:05:00,2026-03-04 23:20:00,14.10463,14.10529,5.0,-0.02492,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-05 02:35:00,2026-03-05 02:50:00,13.97581,13.97477,5.0,-0.03313,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-05 07:55:00,2026-03-05 08:15:00,13.91767,13.98267,5.0,0.2971,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-05 15:30:00,2026-03-05 15:45:00,14.01582,14.03869,5.0,0.08628,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-05 23:45:00,2026-03-06 00:00:00,13.8993,13.9643,5.0,0.29714,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-06 01:30:00,2026-03-06 01:50:00,13.85449,13.86988,5.0,0.04924,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-06 04:45:00,2026-03-06 05:05:00,13.7397,13.74608,5.0,0.00441,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-06 12:10:00,2026-03-06 12:30:00,13.72966,13.74589,5.0,0.05368,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-06 14:10:00,2026-03-06 14:30:00,13.49578,13.48532,5.0,-0.0793,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-06 17:35:00,2026-03-06 18:25:00,13.22636,13.26379,5.0,0.16068,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-07 04:05:00,2026-03-07 04:35:00,13.12285,13.13451,5.0,0.03205,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-07 06:55:00,2026-03-07 07:00:00,13.08149,13.0646,5.0,-0.1106,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-07 07:05:00,2026-03-07 07:35:00,13.05709,13.07659,5.0,0.07138,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-07 14:10:00,2026-03-07 14:35:00,13.08277,13.14777,5.0,0.29877,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-07 18:05:00,2026-03-07 18:25:00,13.06568,13.06118,5.0,-0.04865,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 01:35:00,2026-03-08 01:55:00,12.96332,13.00254,5.0,0.17011,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 02:55:00,2026-03-08 03:30:00,12.94598,12.93576,5.0,-0.07701,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 04:55:00,2026-03-08 05:10:00,12.87127,12.93627,5.0,0.29919,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 12:15:00,2026-03-08 12:25:00,12.95599,13.02145,5.0,0.30133,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 16:35:00,2026-03-08 16:45:00,12.92874,12.9307,5.0,-0.01607,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-08 22:05:00,2026-03-08 22:10:00,12.72506,12.74179,5.0,0.0582,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-09 22:55:00,2026-03-09 23:10:00,13.34451,13.32548,5.0,-0.12184,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-10 13:35:00,2026-03-10 13:40:00,13.47616,13.42226,5.0,-0.29641,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-10 13:45:00,2026-03-10 13:55:00,13.42037,13.43929,5.0,0.06776,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-10 17:40:00,2026-03-10 18:05:00,13.51416,13.53972,5.0,0.10073,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-11 12:05:00,2026-03-11 12:30:00,13.3203,13.35128,5.0,0.12822,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-12 01:05:00,2026-03-12 01:20:00,13.56262,13.5459,5.0,-0.11072,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-12 06:40:00,2026-03-12 06:50:00,13.44377,13.43025,5.0,-0.09445,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-12 14:40:00,2026-03-12 15:10:00,13.52108,13.61016,5.0,0.41828,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-12 22:20:00,2026-03-12 22:40:00,13.7806,13.76338,5.0,-0.11366,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-13 22:05:00,2026-03-13 22:15:00,14.10201,14.08879,5.0,-0.09428,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-14 00:45:00,2026-03-14 01:10:00,14.05441,14.07673,5.0,0.08344,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-14 06:40:00,2026-03-14 07:20:00,14.05056,14.06514,5.0,0.04477,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-14 09:50:00,2026-03-14 10:15:00,14.03353,14.03737,5.0,-0.00885,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-15 12:45:00,2026-03-15 13:05:00,14.2564,14.25527,5.0,-0.03418,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-15 13:10:00,2026-03-15 13:15:00,14.22214,14.21456,5.0,-0.06634,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-15 13:20:00,2026-03-15 13:30:00,14.2075,14.2276,5.0,0.07205,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-16 08:45:00,2026-03-16 08:50:00,14.6159,14.60753,5.0,-0.07108,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-16 14:40:00,2026-03-16 14:55:00,14.61362,14.71805,5.0,0.49284,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-17 10:10:00,2026-03-17 10:15:00,14.72625,14.70148,5.0,-0.15328,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-17 22:40:00,2026-03-17 22:55:00,14.79983,14.86483,5.0,0.29534,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-18 05:30:00,2026-03-18 05:35:00,14.84182,14.81509,5.0,-0.16329,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-18 05:45:00,2026-03-18 05:50:00,14.80259,14.78883,5.0,-0.09837,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-18 05:55:00,2026-03-18 06:15:00,14.76579,14.79312,5.0,0.10709,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-18 11:35:00,2026-03-18 12:15:00,14.76665,14.84572,5.0,0.36573,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-19 19:10:00,2026-03-19 19:15:00,15.06474,15.13844,5.0,0.3383,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-19 22:40:00,2026-03-19 22:50:00,15.03653,15.10153,5.0,0.29486,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-20 02:35:00,2026-03-20 02:45:00,14.93901,14.96801,5.0,0.11509,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-21 08:20:00,2026-03-21 08:25:00,15.69688,15.67771,5.0,-0.12724,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-21 08:30:00,2026-03-21 09:15:00,15.6754,15.70685,5.0,0.12589,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-21 23:50:00,2026-03-21 23:55:00,15.46661,15.41661,5.0,-0.28088,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 00:00:00,2026-03-22 00:05:00,15.3153,15.238,5.0,-0.41708,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 07:40:00,2026-03-22 07:50:00,15.33685,15.33751,5.0,-0.02737,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 08:00:00,2026-03-22 08:15:00,15.31894,15.3162,5.0,-0.04434,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 08:30:00,2026-03-22 09:15:00,15.25047,15.28785,5.0,0.15639,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 11:30:00,2026-03-22 11:40:00,15.20577,15.21134,5.0,-0.00259,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 11:50:00,2026-03-22 11:55:00,15.18624,15.16607,5.0,-0.13122,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 12:00:00,2026-03-22 12:15:00,15.16296,15.22796,5.0,0.29461,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 18:35:00,2026-03-22 19:00:00,15.22786,15.23613,5.0,0.01088,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 21:10:00,2026-03-22 21:15:00,15.08253,15.03653,5.0,-0.26014,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-22 21:20:00,2026-03-22 21:25:00,14.98434,15.06181,5.0,0.35731,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 12:50:00,2026-03-23 12:55:00,15.84654,15.74501,5.0,-0.53924,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 13:00:00,2026-03-23 13:15:00,15.78521,15.9372,5.0,0.72825,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 18:45:00,2026-03-23 19:00:00,15.91967,16.00574,5.0,0.39841,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 22:30:00,2026-03-23 22:50:00,15.99408,16.00031,5.0,-0.00085,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 22:55:00,2026-03-23 23:05:00,15.97006,15.94884,5.0,-0.13803,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 23:10:00,2026-03-23 23:15:00,15.92236,15.86583,5.0,-0.31445,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-23 23:20:00,2026-03-23 23:35:00,15.87367,15.94802,5.0,0.33994,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-24 14:15:00,2026-03-24 14:35:00,15.88605,15.83959,5.0,-0.26403,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-24 16:40:00,2026-03-24 17:00:00,15.73275,15.68697,5.0,-0.2603,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-24 20:25:00,2026-03-24 20:30:00,15.66372,15.7368,5.0,0.33402,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-24 20:55:00,2026-03-24 21:05:00,15.62787,15.62858,5.0,-0.02772,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-24 23:40:00,2026-03-24 23:50:00,15.55999,15.5161,5.0,-0.25051,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-25 08:15:00,2026-03-25 08:25:00,15.52728,15.59228,5.0,0.29388,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-26 15:15:00,2026-03-26 15:45:00,15.4617,15.54612,5.0,0.39111,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 04:05:00,2026-03-27 04:50:00,15.43518,15.42187,5.0,-0.09743,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 05:40:00,2026-03-27 05:55:00,15.31559,15.38059,5.0,0.2943,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 08:40:00,2026-03-27 08:50:00,15.25066,15.33141,5.0,0.37315,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 10:40:00,2026-03-27 10:50:00,15.13797,15.10302,5.0,-0.205,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 10:55:00,2026-03-27 11:00:00,15.07439,15.01066,5.0,-0.34873,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 14:05:00,2026-03-27 14:10:00,14.86332,14.85492,5.0,-0.07171,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-27 14:20:00,2026-03-27 14:45:00,14.79615,14.72043,5.0,-0.4081,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-28 21:55:00,2026-03-28 22:00:00,14.82367,14.8066,5.0,-0.115,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-28 23:15:00,2026-03-28 23:40:00,14.75404,14.75422,5.0,-0.0286,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-29 17:25:00,2026-03-29 18:05:00,14.71402,14.7401,5.0,0.10097,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-29 22:05:00,2026-03-29 22:10:00,14.70266,14.75514,5.0,0.23294,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-29 22:45:00,2026-03-29 22:50:00,14.60307,14.5311,5.0,-0.38897,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-30 11:45:00,2026-03-30 11:50:00,14.78803,14.77297,5.0,-0.10488,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-30 11:55:00,2026-03-30 12:00:00,14.7945,14.8595,5.0,0.29535,target
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-31 08:35:00,2026-03-31 08:40:00,14.6792,14.63227,5.0,-0.26396,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-31 08:45:00,2026-03-31 08:55:00,14.6088,14.59566,5.0,-0.09489,stop/trail
BTCXAUm,5m,S20_bb_rsi_long_30_2p6,1,2026-03-31 14:55:00,2026-03-31 15:10:00,14.44321,14.54582,5.0,0.48406,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-01 01:10:00,2026-01-01 01:15:00,20.32954,20.34758,5.0,-0.13087,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-01 04:10:00,2026-01-01 04:15:00,20.26839,20.2459,5.0,-0.15296,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-01 04:20:00,2026-01-01 04:40:00,20.23748,20.23856,5.0,-0.03507,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-01 08:10:00,2026-01-01 08:30:00,20.28892,20.28511,5.0,-0.02154,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-01 09:15:00,2026-01-01 09:35:00,20.30388,20.31085,5.0,-0.07547,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-01 17:25:00,2026-01-01 17:30:00,20.39196,20.41842,5.0,-0.17312,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-01 17:35:00,2026-01-01 17:50:00,20.43078,20.43951,5.0,-0.08452,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-02 00:10:00,2026-01-02 00:40:00,20.34658,20.37628,5.0,0.1078,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-02 09:50:00,2026-01-02 09:55:00,20.36709,20.37683,5.0,-0.08946,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-02 10:10:00,2026-01-02 11:00:00,20.42694,20.34998,5.0,0.344,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-02 14:50:00,2026-01-02 15:00:00,20.57477,20.6172,5.0,-0.25334,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-02 16:35:00,2026-01-02 16:40:00,21.00804,20.82645,5.0,0.86611,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-03 07:25:00,2026-01-03 07:30:00,20.66635,20.61635,5.0,-0.29128,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-03 07:35:00,2026-01-03 07:45:00,20.62972,20.64438,5.0,0.03201,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-03 13:00:00,2026-01-03 13:15:00,20.76926,20.75892,5.0,0.01015,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-03 20:40:00,2026-01-03 20:45:00,20.82034,20.83382,5.0,-0.10903,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-03 20:50:00,2026-01-03 21:05:00,20.84582,20.84999,5.0,-0.06257,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-03 21:35:00,2026-01-03 21:55:00,20.89351,20.8918,5.0,-0.03323,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-04 00:05:00,2026-01-04 00:10:00,20.97739,21.02739,5.0,-0.292,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-04 00:15:00,2026-01-04 00:30:00,21.08992,21.0504,5.0,0.15546,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-04 04:40:00,2026-01-04 05:20:00,21.11959,21.09665,5.0,0.07249,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-04 19:10:00,2026-01-04 19:40:00,20.97844,21.01595,5.0,0.14554,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-04 23:10:00,2026-01-04 23:15:00,20.95728,20.90728,5.0,-0.29186,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-04 23:20:00,2026-01-04 23:25:00,20.9218,20.90333,5.0,-0.1342,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-05 04:30:00,2026-01-05 04:40:00,20.98207,20.96869,5.0,-0.10885,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-06 14:25:00,2026-01-06 14:30:00,21.11663,21.03654,5.0,0.35827,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-06 14:55:00,2026-01-06 15:20:00,20.88003,21.03069,5.0,0.71141,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-06 16:30:00,2026-01-06 16:40:00,20.69741,20.63929,5.0,-0.33194,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-06 21:20:00,2026-01-06 21:30:00,20.84883,20.84245,5.0,-0.0098,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-07 05:35:00,2026-01-07 05:55:00,20.82815,20.75815,5.0,0.30841,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-07 09:15:00,2026-01-07 09:20:00,20.63838,20.58838,5.0,-0.29123,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-07 09:25:00,2026-01-07 09:30:00,20.58083,20.56394,5.0,-0.12557,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-07 09:35:00,2026-01-07 09:40:00,20.55584,20.52819,5.0,-0.17935,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-07 14:20:00,2026-01-07 14:30:00,20.54869,20.54882,5.0,-0.04045,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-08 00:50:00,2026-01-08 01:00:00,20.51969,20.53602,5.0,-0.12272,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-08 20:30:00,2026-01-08 21:10:00,20.24376,20.32487,5.0,0.36497,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-09 00:50:00,2026-01-09 01:00:00,20.42508,20.45137,5.0,-0.17234,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-09 01:05:00,2026-01-09 01:15:00,20.45774,20.46799,5.0,-0.09217,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-01-09 01:30:00,2026-01-09 01:35:00,20.51044,20.42321,5.0,0.39522,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-09 05:35:00,2026-01-09 06:20:00,20.31771,20.34534,5.0,0.09746,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-01-09 08:00:00,2026-01-09 08:05:00,20.278,20.228,5.0,-0.29051,stop/trail
