time,open,high,low,close,tick_volume,spread,real_volume
2026-01-23 14:50:00,17.90117,17.96076,17.90117,17.92488,406,547,0
2026-01-23 14:55:00,17.92343,17.98255,17.92051,17.98255,277,548,0
2026-01-23 15:00:00,17.98428,18.00238,17.94646,17.96294,449,548,0
2026-01-23 15:05:00,17.96153,17.97172,17.92313,17.92724,282,547,0
2026-01-23 15:10:00,17.92548,17.98765,17.89154,17.90781,295,547,0
2026-01-23 15:15:00,17.90627,17.93948,17.88782,17.91746,428,547,0
2026-01-23 15:20:00,17.91609,18.02295,17.91268,17.98293,478,548,0
2026-01-23 15:25:00,17.98646,18.00547,17.93745,17.9671,290,548,0
2026-01-23 15:30:00,17.96854,17.97677,17.94313,17.94746,274,548,0
2026-01-23 15:35:00,17.94604,17.99929,17.94433,17.98189,275,548,0
2026-01-23 15:40:00,17.9802,17.98796,17.96043,17.97382,219,547,0
2026-01-23 15:45:00,17.97386,18.09289,17.97212,18.0868,395,547,0
2026-01-23 15:50:00,18.0882,18.0882,18.04413,18.05548,323,548,0
2026-01-23 15:55:00,18.05784,18.08287,18.0429,18.07036,222,547,0
2026-01-23 16:00:00,18.06892,18.09581,18.05122,18.09338,313,547,0
2026-01-23 16:05:00,18.091920000000002,18.10665,18.03106,18.03106,302,546,0
2026-01-23 16:10:00,18.03194,18.0368,18.00606,18.03046,255,545,0
2026-01-23 16:15:00,18.02891,18.02956,17.97752,17.99735,238,545,0
2026-01-23 16:20:00,17.99523,17.99583,17.97403,17.98614,240,545,0
2026-01-23 16:25:00,17.98466,17.98934,17.93298,17.94385,181,544,0
2026-01-23 16:30:00,17.94326,18.00507,17.92529,18.00507,238,544,0
2026-01-23 16:35:00,18.00368,18.09918,18.00301,18.08288,456,545,0
2026-01-23 16:40:00,18.08532,18.12811,18.06369,18.09339,360,545,0
2026-01-23 16:45:00,18.09485,18.14436,18.07927,18.14114,274,545,0
2026-01-23 16:50:00,18.13978,18.1531,18.08375,18.09512,309,545,0
2026-01-23 16:55:00,18.09347,18.095,18.06557,18.07423,204,545,0
2026-01-23 17:00:00,18.07275,18.07995,18.04283,18.06047,258,545,0
2026-01-23 17:05:00,18.06184,18.06982,18.02848,18.03812,167,545,0
2026-01-23 17:10:00,18.03952,18.07528,18.03163,18.0749,184,545,0
2026-01-23 17:15:00,18.07637,18.10884,18.07637,18.10217,170,545,0
2026-01-23 17:20:00,18.10217,18.13091,18.08508,18.12053,191,545,0
2026-01-23 17:25:00,18.11981,18.24094,18.11673,18.23749,517,545,0
2026-01-23 17:30:00,18.23579,18.25143,18.18986,18.2042,412,545,0
2026-01-23 17:35:00,18.20269,18.27779,18.19958,18.22038,343,545,0
2026-01-23 17:40:00,18.219,18.22735,18.18249,18.20767,260,545,0
